"yellowchicken1","https://www.google.co.th/search?dcr=0&biw=1536&bih=758&tbm=isch&sa=1&q=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%AB%E0%B8%A1%E0%B8%81%E0%B9%84%E0%B8%81%E0%B9%88&oq=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%AB%E0%B8%A1%E0%B8%81%E0%B9%84%E0%B8%81%E0%B9%88&gs_l=psy-ab.3..0l10.76863.78027.0.78190.10.10.0.0.0.0.119.799.5j3.8.0....0...1.1.64.psy-ab..2.8.798...0i67k1.0.h2F2wZyd_ks"
"yellowchicken2","https://www.google.co.th/search?dcr=0&biw=1536&bih=758&tbm=isch&sa=1&q=Muslim+yellow+rice+with+chicken&oq=Muslim+yellow+rice+with+chicken&gs_l=psy-ab.3..0.18168.18168.0.18730.1.1.0.0.0.0.100.100.0j1.1.0....0...1.1.64.psy-ab..0.1.100....0.YXozrSfx7fA"
"yellowchicken3","https://www.google.co.th/search?dcr=0&biw=1536&bih=758&tbm=isch&sa=1&q=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%AB%E0%B8%A1%E0%B8%81&oq=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%AB%E0%B8%A1%E0%B8%81&gs_l=psy-ab.3...1499.1670.1.1827.2.2.0.0.0.0.0.0..0.0....0...1.1.64.psy-ab..2.0.0....0.vfYDdhutlds"
"yellowchicken4","https://www.google.co.th/search?q=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%AB%E0%B8%A1%E0%B8%81&tbm=isch&tbs=rimg:CSoGUhUzbwuPIjhLNgXSS86neGhB7VAhcGAX1XswhOQKC4Ky5vr9g0jk1az6tY66TFWPdtlxESVWKvMAKCUmaAQhNCoSCUs2BdJLzqd4EdBK12DiIfhHKhIJaEHtUCFwYBcRy8gqA_1_1KhRIqEgnVezCE5AoLghG1wnWaBNuFGyoSCbLm-v2DSOTVEQNXXxA11_1xRKhIJrPq1jrpMVY8RqhswdzVmI9EqEgl22XERJVYq8xHhZE1Go1gq0SoSCQAoJSZoBCE0EX-70qZLrJJ_1&tbo=u&sa=X&ved=0ahUKEwiuwLrQoYvXAhWBtI8KHY1-C04Q9C8IHw&biw=1536&bih=758&dpr=1.25"
"yellowchicken5","https://www.google.co.th/search?q=¢éÒÇä¡èËÁ¡&tbm=isch&tbs=rimg:CSoGUhUzbwuPIjhLNgXSS86neGhB7VAhcGAX1XswhOQKC4Ky5vr9g0jk1az6tY66TFWPdtlxESVWKvMAKCUmaAQhNCoSCUs2BdJLzqd4EdBK12DiIfhHKhIJaEHtUCFwYBcRy8gqA_1_1KhRIqEgnVezCE5AoLghG1wnWaBNuFGyoSCbLm-v2DSOTVEQNXXxA11_1xRKhIJrPq1jrpMVY8RqhswdzVmI9EqEgl22XERJVYq8xHhZE1Go1gq0SoSCQAoJSZoBCE0EX-70qZLrJJ_1&tbo=u&sa=X&ved=0ahUKEwiuwLrQoYvXAhWBtI8KHY1-C04Q9C8IHw&biw=1536&bih=758&dpr=1.25"
"friedrice1","https://www.google.co.th/search?biw=1536&bih=758&tbm=isch&sa=1&q=fried+rice&oq=fried+rice&gs_l=psy-ab.3..0i13k1l10.36777.39716.0.40003.7.7.0.0.0.0.176.576.0j4.4.0....0...1.1.64.psy-ab..3.3.441...0j0i67k1j0i7i30k1.0.vlzyOeLbb8M'
"friedrice2","https://www.google.co.th/search?tbm=isch&q=thai+fried+rice&sa=X&ved=0ahUKEwjw0-nFoovXAhWJLI8KHVXvCzMQhyYIICgA&biw=1536&bih=758&dpr=1.25'
"friedrice3","https://www.google.co.th/search?biw=1536&bih=758&tbm=isch&sa=1&q=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94&oq=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94&gs_l=psy-ab.3..0l10.5504.7732.0.7851.9.9.0.0.0.0.151.560.0j4.5.0....0...1.1.64.psy-ab..4.4.560.0..0i67k1.145.5I_y4bVqGHM'
"friedrice4","https://www.google.co.th/search?biw=1536&bih=758&tbm=isch&sa=1&q=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%99%E0%B9%88%E0%B8%B2%E0%B8%81%E0%B8%B4%E0%B8%99%E0%B9%86&oq=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%99%E0%B9%88%E0%B8%B2%E0%B8%81%E0%B8%B4%E0%B8%99%E0%B9%86&gs_l=psy-ab.3..0i13k1.4001.4716.0.5221.7.6.0.0.0.0.163.435.0j3.3.0....0...1.1.64.psy-ab..4.3.434...0.0.iFIGMLOuUuE'
"friedrice5","https://www.google.co.th/search?biw=1536&bih=758&tbm=isch&sa=1&q=%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7&oq=%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7&gs_l=psy-ab.3..0l10.4690.5653.0.5816.7.7.0.0.0.0.144.283.0j2.2.0....0...1.1.64.psy-ab..5.2.281....0.xgZpWMfPJTY'
"curry1","https://www.google.co.th/search?dcr=0&biw=1536&bih=758&tbm=isch&sa=1&q=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%81%E0%B8%81%E0%B8%87%E0%B8%81%E0%B8%B0%E0%B8%AB%E0%B8%A3%E0%B8%B5%E0%B9%88+&oq=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%81%E0%B8%81%E0%B8%87%E0%B8%81%E0%B8%B0%E0%B8%AB%E0%B8%A3%E0%B8%B5%E0%B9%88+&gs_l=psy-ab.3...11854.11854.0.12388.1.1.0.0.0.0.138.138.0j1.1.0....0...1.1.64.psy-ab..0.0.0....0.PJ6D_Guoyuk"
"curry2","https://www.google.co.th/search?dcr=0&biw=1536&bih=758&tbm=isch&sa=1&q=%E0%B9%81%E0%B8%81%E0%B8%87%E0%B8%81%E0%B8%B0%E0%B8%AB%E0%B8%A3%E0%B8%B5%E0%B9%88%E0%B8%A3%E0%B8%B2%E0%B8%94%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7&oq=%E0%B9%81%E0%B8%81%E0%B8%87%E0%B8%81%E0%B8%B0%E0%B8%AB%E0%B8%A3%E0%B8%B5%E0%B9%88%E0%B8%A3%E0%B8%B2%E0%B8%94%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7&gs_l=psy-ab.3...11051.14429.0.14689.9.9.0.0.0.0.160.833.0j6.6.0....0...1.1.64.psy-ab..3.1.134...0.0.YqoeuS_jnEA"
"curry3","https://www.google.co.th/search?dcr=0&biw=1536&bih=758&tbm=isch&sa=1&q=%E0%B9%81%E0%B8%81%E0%B8%87%E0%B8%81%E0%B8%B0%E0%B8%AB%E0%B8%A3%E0%B8%B5%E0%B9%88%E0%B8%A3%E0%B8%B2%E0%B8%94%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%A1%E0%B8%B8%E0%B8%A1%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%94%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%9A%E0%B8%99&oq=%E0%B9%81%E0%B8%81%E0%B8%87%E0%B8%81%E0%B8%B0%E0%B8%AB%E0%B8%A3%E0%B8%B5%E0%B9%88%E0%B8%A3%E0%B8%B2%E0%B8%94%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%A1%E0%B8%B8%E0%B8%A1%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%94%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%9A%E0%B8%99&gs_l=psy-ab.3...23896.27427.0.27593.12.12.0.0.0.0.187.1280.0j9.9.0....0...1.1.64.psy-ab..3.0.0....0.4EoDoTyOpno"
"curry4","https://www.google.co.th/search?dcr=0&biw=1536&bih=758&tbm=isch&sa=1&q=%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B9%81%E0%B8%81%E0%B8%87%E0%B8%81%E0%B8%B0%E0%B8%AB%E0%B8%A3%E0%B8%B5%E0%B9%88%2B%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7&oq=%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B9%81%E0%B8%81%E0%B8%87%E0%B8%81%E0%B8%B0%E0%B8%AB%E0%B8%A3%E0%B8%B5%E0%B9%88%2B%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7&gs_l=psy-ab.3...20184.21270.0.21365.5.5.0.0.0.0.160.291.0j2.2.0....0...1.1.64.psy-ab..3.0.0....0.9xN35eyMTck"
"curry5","https://www.google.co.th/search?dcr=0&biw=1536&bih=758&tbm=isch&sa=1&q=curry+with+rice&oq=Curry+with&gs_l=psy-ab.3.0.0i19k1l10.27247.30122.0.31389.8.7.1.0.0.0.142.968.0j7.7.0....0...1.1.64.psy-ab..0.8.969...0j0i67k1j0i24k1j0i30k1j0i10i30k1.0.VPM5su8yozc"
"basil1","https://www.google.co.th/search?q=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9&tbm=isch&tbs=rimg:Cbuaa27IqUstIjgEk_1AB83Gbti7TFsKTgMjGLBC4fcZKZckykAyRt81heuwTjwMUyKGH0WpbXl8Pqz_1yZo0DaRDGcioSCQST8AHzcZu2EbyUYnqHQAOXKhIJLtMWwpOAyMYRp5oAj6Q4qXMqEgksELh9xkplyRERxpHuPPlvnyoSCTKQDJG3zWF6ERoUhG7r1h3bKhIJ7BOPAxTIoYcRzb2nS6qNaW8qEgnRalteXw-rPxEtsv55-hJGfCoSCfJmjQNpEMZyETyMczu3JGZw&tbo=u&sa=X&ved=0ahUKEwjDrJufn4vXAhWLOY8KHVncDOEQ9C8IHw&biw=1366&bih=647&dpr=1"
"basil2","https://www.google.co.th/search?q=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9&tbm=isch&tbs=rimg:CXkpTxJeXGmUIjjcvjvPx77zGvFghc8JuUIVxMYh8lF1OP-EhXjGq-hNUmw_1O1uXXplZ70aUOSeeLV6SQhx5DCMeOioSCdy-O8_1HvvMaEX7NoW-CE_1B-KhIJ8WCFzwm5QhUR1M-nNhJIzGwqEgnExiHyUXU4_1xGfj_171d4TzTSoSCYSFeMar6E1SEfr1jNMEBqtgKhIJbD87W5demVkRgorRAYjsGRsqEgnvRpQ5J54tXhE0QslJCdER6SoSCZJCHHkMIx46Ef-bJrTgCVs6&tbo=u&sa=X&ved=0ahUKEwj_vPW0n4vXAhVHP48KHc-RBGgQ9C8IHw&biw=1366&bih=647&dpr=1"
"basil3","https://www.google.co.th/search?q=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9&tbm=isch&tbs=rimg:CbW7MvwezJDXIjiRyKsb6RFHsCLU6qk29ypnIqZq1cdM2RCyp8gU0ZUdj08jDi6DHxFEn07gyttil8te1NST1bxZPioSCZHIqxvpEUewEZPRAghZt9fTKhIJItTqqTb3KmcRETospEoXafcqEgkipmrVx0zZEBGQnrVhGLp_1gCoSCbKnyBTRlR2PEfTKkBl85CsEKhIJTyMOLoMfEUQRbHm7CND9TKoqEgmfTuDK22KXyxH4JXw5JOdR7CoSCV7U1JPVvFk-EfS2SXqt_1t0v&tbo=u&sa=X&ved=0ahUKEwjNtfXSn4vXAhUGv48KHRv0C0cQ9C8IHw&biw=1366&bih=647&dpr=1"
"basil4","https://www.google.co.th/search?q=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9&tbm=isch&tbs=rimg:CVnCmV9nkShpIjgrdIM9mspB0G5QzPZikunG6Z1vOgg3_1lmhSVL8mjlJ8pKnI4tWx9UOszj3tDqOVjww49udwYzVEioSCSt0gz2aykHQEQ1tBjpi0djgKhIJblDM9mKS6cYRZ6cqMoj9vKUqEgnpnW86CDf-WRFGEV_11w6HmxSoSCaFJUvyaOUnyEQ5ZPP7E5A_1hKhIJkqcji1bH1Q4Regtxt2vt0A4qEgmzOPe0Oo5WPBF2WdzQcZdpXyoSCTDj253BjNUSEVPMh--51sS9&tbo=u&sa=X&ved=0ahUKEwi6o7rdn4vXAhWKRY8KHSsQDdAQ9C8IHw&biw=1366&bih=647&dpr=1"
"basil5","https://www.google.co.th/search?q=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9&tbm=isch&tbs=rimg:CbbD6KSxlmjlIjgrdIM9mspB0J9O4MrbYpfLxBTaQYp8HulmyzTTI7sPf1o2x2XdU_13AEFgRtwaJv_1TXyGCNzUWJeioSCSt0gz2aykHQEQ1tBjpi0djgKhIJn07gyttil8sR-CV8OSTnUewqEgnEFNpBinwe6RFuQ7k6DygKTioSCWbLNNMjuw9_1EUtGGhrAqWKrKhIJWjbHZd1T_1cARYMUVZMN0Db0qEgkQWBG3Bom_19BEgBdZga_1E8OCoSCdfIYI3NRYl6Edb9WMkNn0Q3&tbo=u&sa=X&ved=0ahUKEwi8iMHpn4vXAhXBQ48KHV35AUUQ9C8IHw&biw=1366&bih=647&dpr=1"
"legpig1","https://www.google.co.th/search?q=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%82%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9&tbm=isch&tbs=rimg:CYXsW5tscOsKIjiRny98sut2VDfRf6OMBPmOztyq_1Sku_1FKMJSoo0SYsUwZiyd_1UgCTQ8fzsHwq9kwRdR_1IbaWAroCoSCZGfL3yy63ZUEWTg-hnF8S6-KhIJN9F_1o4wE-Y4ReuyrtUdvleUqEgnO3Kr9KS78UhH9ImlXBRTjdyoSCYwlKijRJixTEbVQF0bxNewdKhIJBmLJ39SAJNARTaubMBBqpJcqEgnx_1OwfCr2TBBFsvTUatZYNYSoSCV1H8htpYCugEXj_1yJVi9Eto&tbo=u&sa=X&ved=0ahUKEwj58omDoIvXAhWHqo8KHYazBEAQ9C8IHw&biw=1366&bih=647&dpr=1"
"legpig2","https://www.google.co.th/search?q=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%82%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9&tbm=isch&tbs=rimg:CbwxBD6VbQC0IjiUAc2NYsDqDVNu0vmQi0IWk2vektXtq_1nDe-w7WpVg7gjvVG4DM2UtAeY8eRGEjsrTqpsbd9ItmSoSCZQBzY1iwOoNEVTKSGfRKjVUKhIJU27S-ZCLQhYR6cxONcCw648qEgmTa96S1e2r-RF2ycxdB9WNASoSCcN77DtalWDuEfi7SJq32KG6KhIJCO9UbgMzZS0RXc_1Ul9yYnhgqEgkB5jx5EYSOyhFI4x2M02HmkSoSCdOqmxt30i2ZEQf1lKY3Z7nq&tbo=u&sa=X&ved=0ahUKEwj_lvSLoIvXAhVLro8KHWWaCaMQ9C8IHw&biw=1366&bih=647&dpr=1"
"legpig3","https://www.google.co.th/search?q=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%82%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9&tbm=isch&tbs=rimg:CbwxBD6VbQC0IjiUAc2NYsDqDVNu0vmQi0IWk2vektXtq_1nDe-w7WpVg7gjvVG4DM2UtAeY8eRGEjsrTqpsbd9ItmSoSCZQBzY1iwOoNEVTKSGfRKjVUKhIJU27S-ZCLQhYR6cxONcCw648qEgmTa96S1e2r-RF2ycxdB9WNASoSCcN77DtalWDuEfi7SJq32KG6KhIJCO9UbgMzZS0RXc_1Ul9yYnhgqEgkB5jx5EYSOyhFI4x2M02HmkSoSCdOqmxt30i2ZEQf1lKY3Z7nq&tbo=u&sa=X&ved=0ahUKEwj19cySoIvXAhUdTo8KHefDAc4Q9C8IHw&biw=1366&bih=647&dpr=1"
"legpig4","https://www.google.co.th/search?q=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%82%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9&tbm=isch&tbs=rimg:Cd9M2mUg3AjfIjgAGQ_129_1q0w_1z18uh3Gu65VH_1WY2zudYQrd6hhVbp0B4fIlFHoZ-98EAYKYgqBUF3z6BjL8lNIVyoSCQAZD_1b3-rTDEXm5QQ5XY1NIKhIJ_1PXy6Hca7rkR6AKjKHI_1xKoqEglUf9ZjbO51hBEgsPB4gPlmoSoSCSt3qGFVunQHES3ZXA2GJBqmKhIJh8iUUehn73wR6qIwcLyQay4qEgkQBgpiCoFQXRGg1oD5YJvY-ioSCfPoGMvyU0hXEXYZ5vht-BLS&tbo=u&sa=X&ved=0ahUKEwjrrLeZoIvXAhXDrY8KHUO-BagQ9C8IHw&biw=1366&bih=647&dpr=1"
"legpig5","https://www.google.co.th/search?q=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%82%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9&tbm=isch&tbs=rimg:CbwxBD6VbQC0IjiUAc2NYsDqDVNu0vmQi0IWk2vektXtq_1nDe-w7WpVg7gjvVG4DM2UtAeY8eRGEjsrTqpsbd9ItmSoSCZQBzY1iwOoNEVTKSGfRKjVUKhIJU27S-ZCLQhYR6cxONcCw648qEgmTa96S1e2r-RF2ycxdB9WNASoSCcN77DtalWDuEfi7SJq32KG6KhIJCO9UbgMzZS0RXc_1Ul9yYnhgqEgkB5jx5EYSOyhFI4x2M02HmkSoSCdOqmxt30i2ZEQf1lKY3Z7nq&tbo=u&sa=X&ved=0ahUKEwj_lvSLoIvXAhVLro8KHWWaCaMQ9C8IHw&biw=1366&bih=647&dpr=1#imgrc=_"
"chicken1","https://www.google.co.th/search?q=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%99%E0%B9%84%E0%B8%81%E0%B9%88&tbm=isch&tbs=rimg:CaWE9XrFahZVIjha7oQq4qluqG2R0H6D6xBnFO2QMFfyhev8pw-0ONn0rQIab0uFKAeUVU76jTy1MMZ0mL1saHUjbCoSCVruhCriqW6oERPusfe8jR_1wKhIJbZHQfoPrEGcR4ZxdXTQrPzcqEgkU7ZAwV_1KF6xHNsOV-w3G_1qyoSCfynD7Q42fStEbbM95brT7gUKhIJAhpvS4UoB5QRF8DiBsTN4PQqEglVTvqNPLUwxhEgV0dX1sMTSioSCXSYvWxodSNsEdnG74C6epr0&tbo=u&sa=X&ved=0ahUKEwi-kMWVoYvXAhVHPo8KHV87DcEQ9C8IHw&biw=1366&bih=647&dpr=1"
